ECGdata
1933
2213
2719
2444
2759
2590
2147
2704
2192
2502
3216
3549
4095
3059
1985
2293
1937
2301
2258
1819
2526
2258
1819
2526
1392
1643
2403
3846
4095
4095
4095
4095
4095
2774
1725
1341
1773
1577
1328
1725
1341
1773
1577
1328
1690
2055
1615
2000
1911
1362
1941
1200
1299
2066
1331
1596
2227
2114
3150
2719
2419
2247
1602
2419
2247
1602
1675
1616
2160
2160
1722
2030
1424
1803
1739
1004
1429
1500
1159
1635
1258
1045
1617
882
1135
1553
941
1808
1545
1149
1875
1808
1545
1149
1875
1070
1281
1667
937
1640
1808
1362
1891
1331
1153
1759
1036
1552
1785
1935
2387
1415
1785
1935
2387
1415
1785
1935
2387
1415
1785
1935
2387
1415
1785
1935
2387
1415
1785
1935
2387
1415
1785
1935
2387
1415
1785
1935
2387
1415
1785
1935
2387
1415
1785
1935
2387
1415
1841
1817
1227
1850
1376
1223
1841
1127
1545
1679
1149
1817
1303
1151
1836
1099
1495
1613
1040
1779
1359
1245
1854
1138
1587
1714
1151
1918
1520
1456
2062
1359
1819
1951
1434
2179
1710
1546
2087
1335
1759
1872
1299
2029
1600
1498
2106
1390
1729
1717
1300
2516
3169
4095
4095
4095
4095
2954
1743
2268
1728
1571
2111
1473
2306
1569
1733
2357
1569
1733
2357
1435
2077
2627
2213
2661
1739
1470
1923
1194
1664
1693
1171
1914
1445
1328
1795
1076
1552
1570
1057
1792
1313
1299
1841
1146
1643
1666
1163
1902
1411
1398
1934
1242
1745
1767
1277
1999
1504
1501
2029
1355
1860
1858
1373
2100
1614
1614
2131
1453
1965
1963
1475
2199
1709
1713
2221
1535
2057
2118
1850
2674
2527
2603
1905
2400
2527
2603
1905
2400
2527
2603
1905
2400
2527
2603
1905
2400
2527
2603
1905
2400
2527
2603
1905
2400
2527
2603
1905
2400
2527
2603
1905
2400
2527
2603
1905
2400
2527
2603
1905
2400
2527
2603
1905
2400
2527
2603
1905
2400
2527
2603
1905
2400
2218
1853
2455
2033
1981
2358
1488
2033
2361
2715
4095
4095
4095
4095
3531
2770
2193
1535
2160
1586
1576
2053
1360
1885
1857
1393
2113
1603
1638
2140
1462
1996
1966
1549
2311
1755
1775
2255
1579
2112
2095
1662
2384
1877
1942
2448
1792
2346
2327
1889
2607
2090
2136
2587
1861
2334
2224
1721
2368
1793
1809
2241
1526
2053
1982
1535
2244
1711
1776
2240
1558
2103
2054
1609
2315
1777
1832
2288
1598
2140
2071
1631
2363
1968
2199
