ECGdata
2428
2935
2192
2827
2599
1717
2866
1985
1799
2671
1398
2121
2290
1456
2543
1964
1758
2682
1450
2173
2543
1964
1758
2682
1450
2173
2567
2153
3089
3408
2414
3185
2096
2522
2765
1570
2122
2320
1323
2553
1951
1898
3088
2207
2786
3568
2579
3259
1292
1488
2480
1166
1657
1799
1356
2243
2421
3546
4095
4095
4095
3881
1735
2501
1215
1237
2399
1114
1393
2208
1215
1237
2399
1114
1393
2208
1258
1947
1825
914
1998
1408
1015
2160
1004
1283
2131
962
1569
1904
779
1775
1903
1291
2381
1657
2974
3161
2433
4095
2599
2059
2381
1657
2974
3161
2433
4095
2599
2059
2381
1657
2974
3161
2433
4095
2599
2059
2381
1657
2974
3161
2433
4095
2599
2059
1142
1648
2259
1378
2235
2634
2259
3526
2482
2301
2215
2318
1238
2215
2318
1238
1840
1571
1417
1840
1571
1417
1763
1261
2079
2173
1819
3786
3134
2952
1673
1143
2298
1810
2084
2336
1105
1329
2057
800
1552
1839
656
1679
660
624
1668
2767
3078
4095
4095
660
624
1668
2767
3078
4095
4095
660
624
1668
2767
3078
4095
4095
2075
1860
3526
3824
3898
4095
3086
2514
2642
1290
2224
1641
1085
2420
1200
1765
2327
1045
2065
1635
1088
2362
1408
2522
2417
1181
2153
1781
1213
2422
1317
1645
2290
1157
2207
1973
2619
4095
4095
4095
4095
1685
2032
1502
882
2145
1610
2271
2437
1182
1791
1951
930
1968
1728
1119
2327
1336
2271
2437
1182
1791
1951
930
1968
1728
1119
2327
1336
2200
1653
1712
2200
1653
1712
2559
2571
4095
4095
4095
4095
1891
2421
2304
1891
2421
2304
2119
2653
1745
1715
2507
2119
2653
1745
1715
2507
1577
2442
2951
2254
3801
2677
2719
2758
1523
2657
2311
1771
2891
1315
1665
2688
1315
1665
2688
1471
2353
3007
2386
3822
3534
2960
2010
1755
2955
2143
2512
2571
1328
2146
2306
1906
3231
2698
2243
1637
1141
1909
1118
904
1917
2037
1118
904
1917
2037
1508
2128
1328
1223
1973
1322
2979
3861
2587
3098
950
987
2059
1261
1962
2019
703
1300
1553
759
1586
1786
819
1866
2359
2278
3024
1702
1939
2005
898
1662
736
867
1422
2125
736
867
1422
2125
752
1233
2082
838
1292
2379
1956
3088
2427
1133
2087
991
1019
1479
1121
1729
1913
935
2037
2238
1470
3031
2319
2647
3058
1533
2146
1190
1150
2064
957
1392
2064
957
1392
1319
960
1669
2383
1104
2828
3200
3703
2970
1164
2180
1185
823
2171
1185
823
2171
795
947
2398
2352
2002
3006
1645
1801
1296
1378
1411
880
1571
1411
880
1571
1367
1693
3083
2302
2427
1461
1276
2291
1418
1354
2643
1418
1354
2643
1455
1984
2640
1552
2367
1515
1877
3598
2578
2403
2404
1404
1059
1535
1699
966
2011
1235
1597
3185
2238
2399
2483
1223
2065
1314
2091
2017
1076
2091
2017
1076
2063
1808
2097
3452
2903
2832
2608
1337
2007
1403
1516
1155
962
1436
1178
954
2547
2685
2317
3066
1311
1607
2032
1824
2113
1317
1824
2113
1317
1945
1974
1520
2321
2208
2235
2942
1721
1634
1179
991
1296
1835
1347
1728
1699
1584
1886
1242
2214
3207
3619
4095
4095
4095
4095
938
1591
1850
943
938
1591
1850
943
1652
1409
1331
1652
1409
1331
1288
1015
2029
1288
1015
2029
1288
1015
2029
1632
1632
2013
1490
2544
2013
1490
2544
1370
1520
2419
1193
2160
2624
1909
2567
1856
1901
1523
1230
1901
1523
1230
1584
1182
2256
2629
1855
2735
1694
1854
971
1725
1694
1854
971
1725
1075
1413
3046
2593
3558
2973
1907
2158
1488
2017
2240
1552
2173
1826
1067
2126
1499
1595
2491
1935
2855
2752
1766
2540
2083
2112
1319
1603
2640
1742
1958
2442
1520
4095
4095
4095
4095
4095
4095
4095
4095
4095
1617
1456
2209
1467
1201
1295
1168
2000
1088
1929
1827
1178
1929
1827
1178
1997
1563
1533
2192
2105
2801
3030
1963
2609
2424
2245
1585
2424
2245
1585
2424
2245
1585
2400
2246
2746
2851
2305
2834
1215
1353
2151
934
1082
2224
1314
1911
1828
1281
1911
1828
1281
